1.700000000000000000e+01,3.651311007115033203e+00,3.692275139974376952e+00,3.733876764006874183e+00,3.776126064397740567e+00,3.819033393961580813e+00,3.862609275961101041e+00,3.906864406971968240e+00,3.951809659794673912e+00,3.997456086414256760e+00
1.800000000000000000e+01,3.690794182988488270e+00,3.732900224529090316e+00,3.775672308342716832e+00,3.819121250438383797e+00,3.863258047624736236e+00,3.908093880598348946e+00,3.953640117083497163e+00,3.999908315024363503e+00,4.046910225830642638e+00
1.900000000000000000e+01,3.728139954679162038e+00,3.771341733494773862e+00,3.815237355584121026e+00,3.859838260624806505e+00,3.905156082309634957e+00,3.951202651709581293e+00,3.997990000693750545e+00,4.045530365407390860e+00,4.093836189809047177e+00
2.000000000000000000e+01,3.763572404946321281e+00,3.807827801976486182e+00,3.852804142657295650e+00,3.898513483306410343e+00,3.944968087505882792e+00,3.992180429744447867e+00,4.040163199122485338e+00,4.088929303120842462e+00,4.138491871434739622e+00
2.100000000000000000e+01,3.797281989207063280e+00,3.842552406745672666e+00,3.888570212071161158e+00,3.935348071256548064e+00,3.982898870912144673e+00,4.031235722111408570e+00,4.080371964385332895e+00,4.130321169786674851e+00,4.181097147025370830e+00
2.200000000000000000e+01,3.829431953326984495e+00,3.875681874541746730e+00,3.922705011422694898e+00,3.970514633067989685e+00,4.019124242401247216e+00,4.068547580384860751e+00,4.118798630307873410e+00,4.169891622149838106e+00,4.221841037022138643e+00
2.300000000000000000e+01,3.860163289008396781e+00,3.907359909284988220e+00,3.955354993012962339e+00,4.004162405745875120e+00,4.053796260158950560e+00,4.104270920553462432e+00,4.155601007441822148e+00,4.207801402214970565e+00,4.260887251893657357e+00
2.400000000000000000e+01,3.889598609393144280e+00,3.937711525291626380e+00,3.986647605160223318e+00,4.036421304601268467e+00,4.087047339636844079e+00,4.138540691507525793e+00,4.190916611558140659e+00,4.244190626212275497e+00,4.298378542037278649e+00
2.500000000000000000e+01,3.917845215552390847e+00,3.966846160430697044e+00,4.016694452434093954e+00,4.067405130970483285e+00,4.118993509162149458e+00,4.171475178941904893e+00,4.224866016242719624e+00,4.279182186282668887e+00,4.334440148947127369e+00
2.600000000000000000e+01,3.944997548529113107e+00,3.994860166308130900e+00,4.045593824329583477e+00,4.097214139725722681e+00,4.149737016629780229e+00,4.203178651572343050e+00,4.257555538977780607e+00,4.312884476762741670e+00,4.369182572038749157e+00
2.700000000000000000e+01,3.971139169049193729e+00,4.021838819409153665e+00,4.073432738138130560e+00,4.125937114170896258e+00,4.179368436717797231e+00,4.233743500963970341e+00,4.289079413875316327e+00,4.345393600113386157e+00,4.402703808061395385e+00
2.800000000000000000e+01,3.996344370080987307e+00,4.047857959756663959e+00,4.100288603959857170e+00,4.153653057661966130e+00,4.207968389369140638e+00,4.263251987126745135e+00,4.319521564637414990e+00,4.376795167495004080e+00,4.435091179536795991e+00
2.900000000000000000e+01,4.020679501067836448e+00,4.072985336967295034e+00,4.126230592802971664e+00,4.180432583968961779e+00,4.235608952634883906e+00,4.291777674057843051e+00,4.348957063014927016e+00,4.407165780358684337e+00,4.466422839698144465e+00
3.000000000000000000e+01,4.044204063590800757e+00,4.097281724281811144e+00,4.151320769172133218e+00,4.206339068612230392e+00,4.262354832947878869e+00,4.319386619141726946e+00,4.377453337522411836e+00,4.436574258663894099e+00,4.496769020397682226e+00
3.100000000000000000e+01,4.066971624247803341e+00,4.120801846997076190e+00,4.175615035218665838e+00,4.231429608896109862e+00,4.288264341204844676e+00,4.346138365445276541e+00,4.405071182110584793e+00,4.465082666092039965e+00,4.526193074024722485e+00
3.200000000000000000e+01,4.089030580177529295e+00,4.143595161233730728e+00,4.199163922896402390e+00,4.255755829597247519e+00,4.313390212131289481e+00,4.372086774903275241e+00,4.431865603316052393e+00,4.492747171303893339e+00,4.554752349013812207e+00
3.300000000000000000e+01,4.110424804893145101e+00,4.165706511107013732e+00,4.222013262596133742e+00,4.279364563189149706e+00,4.337780296222608634e+00,4.397280732102370138e+00,4.457886536014340706e+00,4.519618775787671794e+00,4.582498929913654706e+00
3.400000000000000000e+01,4.131194196213246350e+00,4.187176686410617243e+00,4.244204750693615580e+00,4.302298427365641054e+00,4.361478147354274526e+00,4.421764742089264288e+00,4.483179451537266935e+00,4.545743932396681508e+00,4.609480266455971531e+00
3.500000000000000000e+01,4.151375143585156913e+00,4.208042898368972828e+00,4.265776433829024938e+00,4.324596317945736068e+00,4.384523524410421480e+00,4.445579440821314066e+00,4.507785877043858136e+00,4.571165073738816531e+00,4.635739711061761525e+00
3.600000000000000000e+01,4.171000928631951155e+00,4.228339187500852248e+00,4.286763124174038708e+00,4.346293831631204974e+00,4.406952821618997262e+00,4.468762033166425063e+00,4.531743841272169782e+00,4.595921065767488045e+00,4.661316980358496842e+00
3.700000000000000000e+01,4.190102070061767492e+00,4.248096774905718576e+00,4.307196757172403245e+00,4.367423630278674196e+00,4.428799439432796525e+00,4.491346670470516500e+00,4.555088258870732432e+00,4.620047598954636570e+00,4.686248553272323036e+00
3.800000000000000000e+01,4.208706621968199002e+00,4.267344366143808188e+00,4.327106701068459849e+00,4.388015756145476232e+00,4.450094105561643865e+00,4.513364777445131537e+00,4.577851263210780175e+00,4.643577527096837798e+00,4.710568015897310445e+00
3.900000000000000000e+01,4.226840432885589749e+00,4.286108415191360876e+00,4.346520025823705780e+00,4.408097905829087004e+00,4.470865153996389729e+00,4.534845336337792077e+00,4.600062495764857928e+00,4.666541161964127049e+00,4.734306361476551928e+00
4.000000000000000000e+01,4.244527371640062441e+00,4.304413354609537556e+00,4.365461737658594465e+00,4.427695669236958231e+00,4.491138768462052511e+00,4.555815134923856036e+00,4.621749358692908594e+00,4.688966530535929600e+00,4.757492252343613615e+00
4.100000000000000000e+01,4.261789524979005428e+00,4.322281796991394920e+00,4.383954984366384977e+00,4.446832738816773656e+00,4.510939195614156461e+00,4.576298983718742441e+00,4.642937236120295630e+00,4.710879600394900280e+00,4.780152249482297222e+00
4.200000000000000000e+01,4.278647371110359643e+00,4.339734711886787721e+00,4.402021235668106769e+00,4.465531093386074346e+00,4.530288932387769307e+00,4.596319906891244145e+00,4.663649688660393977e+00,4.732304477903891637e+00,4.802311014403181311e+00
4.300000000000000000e+01,4.295119932593978618e+00,4.356791581705225624e+00,4.419680442167012835e+00,4.483811160178575506e+00,4.549208891176059311e+00,4.615899310614870465e+00,4.683908624979353341e+00,4.753263583024892824e+00,4.823991487257598187e+00
4.400000000000000000e+01,4.311224911466619680e+00,4.373470539527133383e+00,4.436951175882388299e+00,4.501691958136921912e+00,4.567718545918572737e+00,4.635057131988303603e+00,4.703734453585551201e+00,4.773777804014395443e+00,4.845215044475922106e+00
4.500000000000000000e+01,4.326978809023403372e+00,4.389788491287930583e+00,4.453850754869114859e+00,4.519191225000757761e+00,4.585836061690932830e+00,4.653811971160020100e+00,4.723146217522515400e+00,4.793866634718117581e+00,4.866001638697709630e+00
4.600000000000000000e+01,4.342397032301531290e+00,4.405761224416175459e+00,4.470395354040088698e+00,4.536325530343397361e+00,4.603578409985897402e+00,4.672181208883966264e+00,4.742161714229574443e+00,4.813548296767105938e+00,4.886369923333810483e+00
4.700000000000000000e+01,4.357493989000582602e+00,4.421403504690470498e+00,4.486600103986886801e+00,4.553110376383558311e+00,4.620961471543563626e+00,4.690181111395771651e+00,4.760797602491745550e+00,4.832839848629049584e+00,4.906337363746986036e+00
4.800000000000000000e+01,4.372283172315332145e+00,4.436729162817148797e+00,4.502479179327105285e+00,4.569560288127220815e+00,4.638000128312767423e+00,4.707826924218823095e+00,4.779069498115713799e+00,4.851757283179511937e+00,4.925920336743828010e+00
4.900000000000000000e+01,4.386777236941697744e+00,4.451751172011891633e+00,4.518045877884243389e+00,4.585688894168530538e+00,4.654708345895858912e+00,4.725132956275871265e+00,4.796992059731345570e+00,4.870315615216530780e+00,4.945134219825722433e+00
5.000000000000000000e+01,4.400988067336340848e+00,4.466481717685224950e+00,4.533312691819797458e+00,4.601508999289296575e+00,4.671099247636520069e+00,4.742112655486209860e+00,4.814579065919355472e+00,4.888528960140003932e+00,4.963993471441280114e+00
5.100000000000000000e+01,4.414926839159089234e+00,4.480932260177982407e+00,4.548291371680727835e+00,4.617032649837533143e+00,4.687185181348573870e+00,4.758778676864022117e+00,4.831843484698592484e+00,4.906410604847394552e+00,4.982511703310038342e+00
5.200000000000000000e+01,4.428604074699868498e+00,4.495113591363091743e+00,4.562992984193515511e+00,4.632271192731311160e+00,4.702977779547237169e+00,4.775142943994768352e+00,4.848797536265363028e+00,4.923973071753898978e+00,5.000701745741465309e+00
5.300000000000000000e+01,4.442029692983839873e+00,4.509035885820233069e+00,4.577427964524346748e+00,4.647235328820563893e+00,4.718488013928770819e+00,4.791216704648974201e+00,4.865452749757752215e+00,4.941228176723785559e+00,5.018575706749882848e+00
5.400000000000000000e+01,4.455213055156878710e+00,4.522708747196701573e+00,4.591606163630091331e+00,4.661935161243041748e+00,4.733726244746324419e+00,4.807010581192988852e+00,4.881820014716413247e+00,4.958187081596400425e+00,5.036145025660967001e+00
5.500000000000000000e+01,4.468163005675434896e+00,4.536141250288365789e+00,4.605536891243974473e+00,4.676380239328356225e+00,4.748702265646138621e+00,4.822534616371205729e+00,4.897909627826742884e+00,4.974860341902337169e+00,5.053420521816016198e+00
5.600000000000000000e+01,4.480887909758167531e+00,4.549341979306778860e+00,4.619228954970697743e+00,4.690579598533773265e+00,4.763425344456734045e+00,4.837798314961456292e+00,4.913731335453372928e+00,4.991257950289981871e+00,5.070412438903595387e+00
5.700000000000000000e+01,4.493395687499543989e+00,4.562319062740249009e+00,4.632690695906607203e+00,4.704541796835160383e+00,4.777904260362407562e+00,4.852810681742911747e+00,4.929294372414402936e+00,5.007389376118087654e+00,5.087130485382524547e+00
5.800000000000000000e+01,4.505693844996490505e+00,4.575080205166715430e+00,4.645930021149538902e+00,4.718274947944633979e+00,4.792147337839591792e+00,4.867580256162126418e+00,4.944607497388189721e+00,5.023263601614431195e+00,5.103583871403601258e+00
5.900000000000000000e+01,4.517789502796807355e+00,4.587632716333102323e+00,4.658954433519077121e+00,4.731786751681769765e+00,4.806162477689127854e+00,4.882115144036569099e+00,4.959679025298389554e+00,5.038889154952693517e+00,5.119781342588706430e+00
6.000000000000000000e+01,4.529689421941437644e+00,4.599983537778547849e+00,4.671771058769999208e+00,4.745084521786576914e+00,4.819957185458172866e+00,4.896423046594923889e+00,4.974516856982173607e+00,5.054274140558185024e+00,5.135731210983704109e+00
6.100000000000000000e+01,4.541400027840980513e+00,4.612139267246596397e+00,4.684386670548755127e+00,4.758175211428940621e+00,4.833538597511328305e+00,4.910511287118698220e+00,4.989128506411192987e+00,5.069426266917091972e+00,5.151441383464944401e+00
6.200000000000000000e+01,4.552927432199212809e+00,4.624106181103348590e+00,4.696807713314233190e+00,4.771065436640071766e+00,4.846913504980910226e+00,4.924386835419509723e+00,5.003521125704125438e+00,5.084352872132591905e+00,5.166919387847326739e+00
6.300000000000000000e+01,4.564277453172435273e+00,4.635890254954095901e+00,4.709040323419154461e+00,4.783761497866168888e+00,4.860088375800452276e+00,4.938056330360067747e+00,5.017701528142826994e+00,5.099060947443927461e+00,5.182172396914098478e+00
6.400000000000000000e+01,4.575455633932429933e+00,4.647497182629619417e+00,4.721090348526651326e+00,4.796269399822294055e+00,4.873069375002944348e+00,4.951526100603893532e+00,5.031676209380719023e+00,5.113557158900690069e+00,5.197207250564320979e+00
6.500000000000000000e+01,4.586467259782534889e+00,4.658932393694628082e+00,4.732963365517568022e+00,4.808594869805077998e+00,4.885862383445548573e+00,4.964802183758700416e+00,5.045451367011529520e+00,5.127847867363688472e+00,5.212030476252666134e+00
6.600000000000000000e+01,4.597317373960188469e+00,4.670201069614418721e+00,4.744664697027299205e+00,4.820743374605855003e+00,4.898473015105192729e+00,4.977890344060664773e+00,5.059032918648525445e+00,5.141939146985448517e+00,5.226648307877564292e+00
6.700000000000000000e+01,4.608010792245222476e+00,4.681308158701445343e+00,4.756199426736302804e+00,4.832720136150845391e+00,4.910906633074196392e+00,4.990796088731327629e+00,5.072426518648541105e+00,5.155836802307297795e+00,5.241066703257301285e+00
6.800000000000000000e+01,4.618552116480683978e+00,4.692258389950760389e+00,4.767572413525488884e+00,4.844530145981842395e+00,4.923168364371667494e+00,5.003524683125138317e+00,5.085637573601185402e+00,5.169546384095773384e+00,5.255291360319212401e+00
6.900000000000000000e+01,4.628945747102005015e+00,4.703056285862142083e+00,4.778788304596260694e+00,4.856178178679206425e+00,4.935263113674511537e+00,5.016081164773605217e+00,5.098671256691277520e+00,5.183073204028540992e+00,5.269327732114335028e+00
7.000000000000000000e+01,4.639195894760628214e+00,4.713706174336762089e+00,4.789851547644913943e+00,4.867668804318695308e+00,4.947195576061456102e+00,5.028470356421302689e+00,5.111532521031683984e+00,5.196422348328950669e+00,5.283181040758594627e+00
7.100000000000000000e+01,4.649306591119568566e+00,4.724212199727522155e+00,4.800766402172123470e+00,4.879006400044531233e+00,4.958970248854157603e+00,5.040696878139534043e+00,5.124226112054082627e+00,5.209598690438478563e+00,5.296856290391556144e+00
7.200000000000000000e+01,4.659281698890800349e+00,4.734578333114379589e+00,4.811536950000328439e+00,4.890195160833011201e+00,4.970591442631241641e+00,5.052765158595027728e+00,5.136756579036590331e+00,5.222606902807606311e+00,5.310358279234901779e+00
7.300000000000000000e+01,4.669124921177527199e+00,4.744808381869064284e+00,4.822167105064776749e+00,4.901239109513781500e+00,4.982063291483753709e+00,5.064679445543562863e+00,5.149128285839582375e+00,5.235451467877888732e+00,5.323691610824843323e+00
7.400000000000000000e+01,4.678839810178377689e+00,4.754905998567430458e+00,4.832660622537672701e+00,4.912142106109472550e+00,4.993389762574001800e+00,5.076443815611764165e+00,5.161345420914233983e+00,5.248136688321065613e+00,5.336860704485655305e+00
7.500000000000000000e+01,4.688429775305176683e+00,4.764874689302181388e+00,4.843021107339296805e+00,4.922907856548681238e+00,5.004574665053903360e+00,5.088062183424357343e+00,5.173412006642247540e+00,5.260666696594864078e+00,5.349869805105200271e+00
7.600000000000000000e+01,4.697898090761116308e+00,4.774717821443801746e+00,4.853252022084937778e+00,4.933539920802172851e+00,5.015621658393761173e+00,5.099538310128849616e+00,5.185331908059816364e+00,5.273045463869648231e+00,5.362722992267675792e+00
7.700000000000000000e+01,4.707247902621851665e+00,4.784438630893127709e+00,4.863356694511988820e+00,4.944041720487593494e+00,5.026534260167712986e+00,5.110875811364869570e+00,5.197108841014022929e+00,5.285276808375075852e+00,5.375424188793788360e+00
7.800000000000000000e+01,4.716482235458185457e+00,4.794040228865048547e+00,4.873338324427555435e+00,4.954416545983898246e+00,5.037315853337923421e+00,5.122078164721090232e+00,5.208746379795503145e+00,5.297364403211548556e+00,5.387977168734034983e+00
7.900000000000000000e+01,4.725603998535524042e+00,4.803525608239291422e+00,4.883199990213298314e+00,4.964667563092999281e+00,5.047969693075819997e+00,5.133148716718875626e+00,5.220247964287334064e+00,5.309311783667197915e+00,5.400385564856687637e+00
8.000000000000000000e+01,4.734615991622206366e+00,4.812897649511080900e+00,4.892944654920992953e+00,4.974797819282847477e+00,5.058498913155321297e+00,5.144090689358304047e+00,5.231616906666548772e+00,5.321122354077600924e+00,5.412652875668449326e+00
8.100000000000000000e+01,4.743520910435957028e+00,4.822159126371571070e+00,4.902575171989385083e+00,4.984810249543157212e+00,5.068906531949934902e+00,5.154907186259154450e+00,5.242856397691545212e+00,5.332799394262186965e+00,5.424782472002441125e+00
8.200000000000000000e+01,4.752321351755237622e+00,4.831312710945399935e+00,4.912094290610252045e+00,4.994707681882320394e+00,5.079195458062874202e+00,5.165601198426614360e+00,5.253969512605793035e+00,5.344346065568369220e+00,5.436777603205225518e+00
8.300000000000000000e+01,4.761019818219947908e+00,4.840360978710365636e+00,4.921504660769247863e+00,5.004492842491623961e+00,5.089368495616880317e+00,5.176175609668967503e+00,5.264959216685667798e+00,5.355765416551832914e+00,5.448641402951867718e+00
8.400000000000000000e+01,4.769618722843892655e+00,4.849306413122133286e+00,4.930808837984915982e+00,5.014168360600669949e+00,5.099428349228176671e+00,5.186633201692210982e+00,5.275828370457902317e+00,5.367060388319002229e+00,5.460376894715634144e+00
8.500000000000000000e+01,4.778120393259563947e+00,4.858151409964971634e+00,4.940009287767354706e+00,5.023736773045953896e+00,5.109377628686964989e+00,5.196976658894515211e+00,5.286579734610050707e+00,5.378233819555592987e+00,5.471986996916720969e+00
8.600000000000000000e+01,4.786527075714075430e+00,4.866898281447793018e+00,4.949108389816217368e+00,5.033200528572719712e+00,5.119218853365043564e+00,5.207208572881525832e+00,5.297215974615437695e+00,5.389288451263168689e+00,5.483474527772413509e+00
8.700000000000000000e+01,4.794840938833591082e+00,4.875549260063198886e+00,4.958108441976166070e+00,5.042561991888605100e+00,5.128954456369455350e+00,5.217331446721853894e+00,5.307739665092331194e+00,5.400226931223875759e+00,5.494842209869276850e+00
8.800000000000000000e+01,4.803064077172164659e+00,4.884106502225840529e+00,4.967011663966417245e+00,5.051823447486082586e+00,5.138586788459557297e+00,5.227347698960504552e+00,5.318153293915504953e+00,5.411051818211914721e+00,5.506092674476328774e+00
8.900000000000000000e+01,4.811198514559655415e+00,4.892572091705058135e+00,4.975820200899721435e+00,5.060987103249393826e+00,5.148118121743536335e+00,5.237259667406646280e+00,5.328459266096919222e+00,5.421765585968830514e+00,5.517228465616658362e+00
9.000000000000000000e+01,4.819246207262248838e+00,4.900948042865649334e+00,4.984536126604896644e+00,5.070055093860398543e+00,5.157550653169135302e+00,5.247069612710779651e+00,5.338659907450941766e+00,5.432370626958393345e+00,5.528252043913587599e+00
9.100000000000000000e+01,4.827209046968016892e+00,4.909236303729493933e+00,4.993161446765962630e+00,5.079029484016678531e+00,5.166886507822214369e+00,5.256779721745260758e+00,5.348757468058342290e+00,5.442869255915600668e+00,5.539165790226238784e+00
9.200000000000000000e+01,4.835088863609058762e+00,4.917438758869806747e+00,5.001698101889900272e+00,5.087912271474198889e+00,5.176127742045726343e+00,5.266392110801019655e+00,5.358754125542206204e+00,5.453263713203246432e+00,5.549972009088237179e+00
9.300000000000000000e+01,4.842887428030828723e+00,4.925557232148907616e+00,5.010147970114166682e+00,5.096705389925904939e+00,5.185276346390742752e+00,5.275908828612380752e+00,5.368651988167920663e+00,5.463556167988470769e+00,5.560672931962226784e+00
9.400000000000000000e+01,4.850606454518493926e+00,4.933593489309546776e+00,5.018512869864248493e+00,5.105410711726772632e+00,5.194334248410283017e+00,5.285331859220966599e+00,5.378453097778473690e+00,5.473748721250782268e+00,5.571270720321966685e+00
9.500000000000000000e+01,4.858247603189428609e+00,4.941549240429115919e+00,5.026794562370787034e+00,5.114030050475055766e+00,5.203303315305912946e+00,5.294663124688890221e+00,5.388159432575492680e+00,5.483843408632206540e+00,5.581767468572873980e+00
9.600000000000000000e+01,4.865812482260270855e+00,4.949426142245369142e+00,5.034994754055099442e+00,5.122565163458762783e+00,5.212185356436346950e+00,5.303904487670664913e+00,5.397772909755654602e+00,5.493842203139418956e+00,5.592165206821095857e+00
9.700000000000000000e+01,4.873302650196367658e+00,4.957225800361643842e+00,5.043115098791269624e+00,5.131017753975727125e+00,5.220982125696607135e+00,5.313057753852586274e+00,5.407295388011443826e+00,5.503747017707018685e+00,5.602465903500480238e+00
9.800000000000000000e+01,4.880719617750854944e+00,4.964949771339017381e+00,5.051157200052427854e+00,5.139389473535051600e+00,5.229695323775710669e+00,5.322124674267732836e+00,5.416728669904550486e+00,5.513559707630448337e+00,5.612671467866124253e+00
9.900000000000000000e+01,4.888064849900121800e+00,4.972599564682298912e+00,5.059122612948249831e+00,5.147681923947136085e+00,5.238326600300238667e+00,5.331106947494115289e+00,5.426074504119648978e+00,5.523282072876443571e+00,5.622783752362573217e+00
1.000000000000000000e+02,4.895339767681917031e+00,4.980176644726251212e+00,5.067012846160258377e+00,5.155896659309012087e+00,5.246877555870676169e+00,5.340006221743013981e+00,5.435334587605725076e+00,5.532915860278370346e+00,5.632804554874184078e+00
1.010000000000000000e+02,4.902545749941921827e+00,4.987682432428017343e+00,5.074829363781010905e+00,5.164035187891214740e+00,5.255349743996907463e+00,5.348824096844027487e+00,5.444510567611642315e+00,5.542462765623271892e+00,5.642735620864634427e+00
1.020000000000000000e+02,4.909684134994209970e+00,4.995118307071300556e+00,5.082573587062859666e+00,5.172098973932008903e+00,5.263744672938797997e+00,5.357562126132921598e+00,5.453604043622171105e+00,5.551924435636999888e+00,5.652578645412096314e+00
1.030000000000000000e+02,4.916756222200657334e+00,5.002485607887461327e+00,5.090246896081586314e+00,5.180089439344392588e+00,5.272063807457421092e+00,5.366221818247949749e+00,5.462616569200269723e+00,5.561302469873354859e+00,5.662335275146118896e+00
1.040000000000000000e+02,4.923763273473992896e+00,5.009785635598361431e+00,5.097850631319821524e+00,5.188007965340916350e+00,5.280308570482094233e+00,5.374804638839925985e+00,5.471549653741042185e+00,5.570598422512761161e+00,5.672007110091902504e+00
1.050000000000000000e+02,4.930706514708899313e+00,5.017019653885445685e+00,5.105386095174880623e+00,5.195855893981038420e+00,5.288480344698037072e+00,5.383312012200981655e+00,5.480404764142398299e+00,5.579813804075660855e+00,5.681595705427225695e+00
1.060000000000000000e+02,4.937587137145247773e+00,5.024188890789261563e+00,5.112854553395293600e+00,5.203634529645405848e+00,5.296580474059161325e+00,5.391745322816630548e+00,5.489183326397155227e+00,5.588950083055420848e+00,5.691102573156970656e+00
1.070000000000000000e+02,4.944406298667309407e+00,5.031294540043329988e+00,5.120257236450047600e+00,5.211345140441181911e+00,5.304610265230196298e+00,5.400105916845418186e+00,5.497886727110960159e+00,5.598008687475282130e+00,5.700529183709839742e+00
1.080000000000000000e+02,4.951165125042518156e+00,5.038337762346053239e+00,5.127595340834301574e+00,5.218988959542254058e+00,5.312570988962084684e+00,5.408395103530205361e+00,5.506516314950166802e+00,5.606991006373547748e+00,5.709876967461588571e+00
1.090000000000000000e+02,4.957864711103134425e+00,5.045319686574065265e+00,5.134870030315078715e+00,5.226567186467916848e+00,5.320463881404322137e+00,5.416614156544840242e+00,5.515073402023518589e+00,5.615898391220962793e+00,5.719147316188805341e+00
1.100000000000000000e+02,4.964506121873935029e+00,5.052241410940245814e+00,5.142082437120222060e+00,5.234080988303401405e+00,5.328290145357694740e+00,5.424764315279743343e+00,5.523559265201239299e+00,5.624732157273978572e+00,5.728341584457012914e+00
1.110000000000000000e+02,4.971090393648879946e+00,5.059104004099409302e+00,5.149233663073698786e+00,5.241531500865397319e+00,5.336050951470630466e+00,5.432846786069713829e+00,5.531975147374920354e+00,5.633493584867352411e+00,5.737461090946624154e+00
1.120000000000000000e+02,4.977618535019493251e+00,5.065908506204469752e+00,5.156324780680124675e+00,5.248919829815519300e+00,5.343747439382195097e+00,5.440862743367050669e+00,5.540322258661366739e+00,5.642183920649331164e+00,5.746507119720088319e+00
1.130000000000000000e+02,4.984091527857537507e+00,5.072655929915736550e+00,5.163356834161231923e+00,5.256247051724498576e+00,5.351380718814572113e+00,5.448813330862890325e+00,5.548601777553379577e+00,5.650804378762464886e+00,5.755480921433323793e+00
1.140000000000000000e+02,4.990510328254409878e+00,5.079347261365816379e+00,5.170330840446797360e+00,5.263514215089682757e+00,5.358951870617683078e+00,5.456699662559492126e+00,5.556814852020258044e+00,5.659356141972896381e+00,5.764383714494370814e+00
1.150000000000000000e+02,4.996875867419521278e+00,5.085983461082441259e+00,5.177247790122438076e+00,5.270722341308305303e+00,5.366461947768440766e+00,5.464522823796020390e+00,5.564962600560652284e+00,5.667840362750811600e+00,5.773216686171996237e+00
1.160000000000000000e+02,5.003189052539792847e+00,5.092565464871415593e+00,5.184108648336492209e+00,5.277872425608796547e+00,5.373911976327008233e+00,5.472283872230243595e+00,5.573046113210212482e+00,5.676258164304583076e+00,5.781980993656846479e+00
